https://www.yna.co.kr/view/AKR20200827130600004?section=search,"SK이노베이션, '배터리 소송' 국내 법원서 LG화학에 패소",송고시간2020-08-27 14:52,https://img0.yna.co.kr/photo/cms/2019/06/10/81/PCM20190610000081990_P4.jpg,"[정연주 제작] 일러스트(서울=연합뉴스) 황재하 기자 = 배터리 특허를 둘러싼 SK이노베이션과 LG화학 사이 국내 민사 소송 1심에서 법원이 LG화학의 손을 들어줬다.서울중앙지법 민사합의63-3부(이진화 이태웅 박태일 부장판사)는 27일 SK이노베이션이 LG화학을 상대로 낸 소송에서 소 취하 청구는 각하하고, 손해배상 청구는 기각했다.재판부는 ""원고들의 소송 취하 청구는 법리적으로 보호할 이익이 없다""고 설명했다. 아울러 ""SK이노베이션과 LG화학 사이에 2014년 합의한 내용에 미국 특허에 대해 제소하지 않겠다는 내용이 포함됐다고 볼 수 없다""고 덧붙였다.LG화학은 지난해 4월 SK이노베이션이 자사의 인력을 빼가고 영업비밀을 침해했다며 미국 국제무역위원회(ITC)에 제소했다. ITC는 오는 10월 5일 결론을 내릴 예정이지만, 올해 2월 이미 SK이노베이션이 배터리 기술을 빼낸 증거를 인멸했다며 SK 측에 대해 조기 패소 결정을 내렸다.미국에서 소송이 진행 중이던 작년 10월 SK이노베이션은 서울중앙지법에 소 취하 및 손해배상을 청구하는 소송을 냈다.SK이노베이션은 양사가 2014년 '분리막 특허(KR 775,310)에 대해 국내외에서 더는 쟁송하지 않겠다'고 합의했는데도 LG화학이 동일한 미국 특허로 ITC에 소송을 낸 것은 합의를 깬 것이라며 ITC 소송을 취하하고 손해배상금 10억 원을 지급하라고 청구했다.반면 LG화학은 '특허 독립'과 '속지주의' 등의 원칙을 내세우며 ITC에 제기한 소송과 한국에서의 소송은 별개라고 주장해왔다.jaeh@yna.co.kr<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>2020/08/27 14:52 송고"
https://www.yna.co.kr/view/AKR20200827065500002?section=search,"[특징주] LG화학, 실적개선 전망·중국 CATL 화재사고에 강세",송고시간2020-08-27 10:30,https://img0.yna.co.kr/etc/inner/KR/2020/08/27/AKR20200827065500002_01_i_P4.jpg,"(서울=연합뉴스) 박진형 기자 = LG화학[051910]이 배터리 및 석유화학 부문의 실적 성장 전망과 중국 경쟁사 배터리 차량의 잇따른 화재 사고 등에 이틀 연속 강세를 보였다.27일 오전 10시 24분 현재 유가증권시장에서 LG화학은 전날보다 3.04% 상승한 78만원에 거래됐다.앞서 전날에도 LG화학은 6.17% 급등 마감했다.전날 중국 현지 언론 등에 따르면 중국 1위 배터리 업체 CATL사의 배터리가 탑재된 광저우기차(GAC)의 '아이온(Aion)S' 차량에서 지난 12일과 23일 잇따라 화재가 발생하면서 안전성 문제가 제기됐다.이에 따라 LG화학의 최대 라이벌로 꼽히는 CATL의 기술력이 아직 한국과 격차가 있다는 관측이 시장에서 제기됐다.[신랑차이징(新浪財經) 캡처. 재판매 및 DB 금지]이날 유안타증권은 내년 LG화학의 세계시장 점유율이 CATL을 앞설 것으로 전망하며 목표주가를 기존 70만원에서 95만원으로 상향하고 투자의견 '강력 매수'를 유지했다.황규원 연구원은 ""내년 세계 전기차 판매량이 344만대로 올해보다 60% 이상 성장할 것""이라며 ""특히 유럽의 보조금 확대 효과로 유럽 전기차 판매 시장이 중국을 근소하게 제치고 세계 전기차 판매 시장의 중심지가 될 것""이라고 전망했다.이어 ""유럽시장을 선점한 LG화학의 내년 세계 전기차 배터리 시장점유율은 25~30%로 중국 CATL사를 앞설 것""이라고 예상했다.하나금융투자도 ""LG화학의 석유화학 부문이 이제 오히려 프리미엄 요인이 될 것""이라며 목표주가를 종전 80만원에서 100만원으로 높이고 투자의견은 '매수'로 유지했다.윤재성 연구원은 ""세계 석유화학 수요가 우려보다 강해 석유화학 경기가 바닥권을 지나 회복세에 접어들었다""며 ""향후 LG화학의 석유화학 부문이 실적 개선 및 여타 배터리업체 대비 프리미엄 요인이 될 것""이라고 진단했다.그는 LG화학의 3분기 석유화학 영업이익이 6천억원에 육박하면서 3분기 전체 영업이익이 7천227억원으로 작년 동기보다 약 90% 늘어날 것으로 전망했다.jhpark@yna.co.kr<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>2020/08/27 10:30 송고"
https://www.yna.co.kr/view/AKR20200825146900057?section=search,울산서 건강권 위협 악취 민원 증가…공단 화학물질이 주범?,송고시간2020-08-25 17:13,https://img6.yna.co.kr/photo/yna/YH/2016/09/23/PYH2016092334680005700_P4.jpg,"[연합뉴스 자료사진](울산=연합뉴스) 허광무 기자 = 울산에서 여름마다 악취 민원이 빈발하는 가운데 그 원인이 공단에서 새어 나온 화학물질로 지목되면서 시민 불편은 물론 건강권 위협 우려까지 낳고 있다.화학공장이 밀집한 대형 공단이 있는 울산에서는 악취 민원이 잦은 편이다.울산시가 집계한 악취 민원 건수를 보면 2017년 637건, 2018년 735건, 지난해 805건으로 해마다 증가하고 있다.특히 3년간 발생한 민원의 43%가량은 모두 여름(6∼8월)에 집중됐다.이처럼 악취 피해가 빈발하는 데다 특히 그 절반 가까이가 여름철에 발생하고 있지만, 그동안 뚜렷한 원인을 찾지 못하는 경우가 대다수였다.남구 석유화학공단이나 울주군 온산공단 등이 악취 원인지로 지목되면서도, 여름철 바다에서 육지 쪽으로 부는 해풍이나 기압 등 기상 요인 때문에 때때로 악취가 심해지는 정도로 여기는 일이 많았다.그런데 24일 도심에서 악취 민원이 빗발친 가운데 그에 앞서 남구와 울주군 공단에서 잇따라 화학물질이 유출됐던 것으로 확인돼, '역시 악취 원인은 공단 화학물질이 아니냐'는 추정에 무게가 실리고 있다.시에 따르면 이날 오전 10시 50분께부터 약 2시간 동안 신정동과 수암동 등 남구지역에서만 50여 건에 달하는 악취 민원이 접수됐다.같은 시간대 중구와 울주군에서도 10건 이상씩 민원이 제기됐다.대부분 메케하고 비릿한 냄새가 난다는 신고였고, 두통 등을 호소하는 피해도 있었다.남구는 신고가 접수된 지역을 중심으로 악취 포집기를 활용해 점검에 나섰지만, 뚜렷한 원인을 찾지 못했다.14일 오전 울산시 울주군 온산읍 LG화학에서 다량의 화학물질이 유출되고 있다. [독자 김지현씨 제공. 재판매 및 DB 금지]이에 시는 남구, 울주군, 낙동강유역환경청 등과 합동으로 석유화학공단과 온산공단까지 범위를 넓혀 조사를 벌였고, 그 결과 일부 공장에서 화학물질이 유출된 사실을 확인했다.당일 오전 8시 40분께 남구 대한유화 울산공장에서 용매의 한 종류인 노르말 헥산이 일부 유출됐다.밸브 조작 실수로 발생한 이 사고는 오후 2시 30분께 수습이 완료됐다.또 오전 10시께 울주군 이수화학 온산공장에서도 펌프 플랜지 볼트 부근에 남아있던 옥텐 10ℓ가량이 유출됐다.옥텐은 고분자 분자량 조절제로 석유 계통 물질이다.해당 사고가 발생한 지자체들은 사고와 악취 발생에 연관성이 있을 가능성을 작게 보고 있다.울주군은 옥텐이 냄새가 나는 물질은 맞지만, 분자가 무거워 10㎞ 이상 떨어진 남구까지 냄새가 날아갈 수 없다고 분석했다.남구는 노르말 헥산이 쉽게 증발하고 냄새가 심하지 않은 물질인 데다, 최초 유출된 시각과 악취 발생 시점 사이에 시차도 커서 관련이 없는 것으로 보고 있다.시는 이들 사고와 악취 발생 연관성을 규명하고자 해당 공장에서 악취 시료를 채취해 분석하고 있다.이번 사고를 계기로 공단의 화학물질 유출과 악취 발생의 상관관계를 보다 정교하게 조사·분석해야 한다는 지적이 나오고 있다.인명피해나 화재 등 눈에 띄는 피해를 동반하지 않는 화학물질 유출 사고는 조용히 넘어가는 일이 일쑤인데, 그런 '숨은 사고'들이 악취를 유발하는지를 명확히 규명해야 한다는 것이다.남구에 사는 주민 정모(55)씨는 25일 ""악취가 분명히 나는데도 '원인을 알 수 없다'는 결론을 들을 때마다 납득이 쉽지 않았다""라면서 ""공단 화학물질로 악취가 발생하는 것이라면 단지 불편한 수준을 넘어 주민 건강까지 걱정되는 상황이므로, 관계 기관들이 책임감을 갖고 조속히 원인을 규명해주길 바란다""고 밝혔다.hkm@yna.co.kr<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>2020/08/25 17:13 송고"
https://www.yna.co.kr/view/AKR20200824138600003?section=search,"LG화학 폴란드공장서 코로나 확진자 나와…""공장 정상 가동""",송고시간2020-08-24 17:17,https://img7.yna.co.kr/photo/cms/2019/10/18/37/PCM20191018000137990_P4.jpg,"(서울=연합뉴스) 김영신 기자 = LG화학[051910]의 폴란드 소재 사업장에서 신종 코로나바이러스 감염증(코로나19) 확진자가 나온 것으로 전해졌다.24일 업계에 따르면 폴란드 브로츠와프에 있는 LG화학 전기차 배터리 공장 직원 5명이 최근 코로나19 확진 판정을 받았다. 확진 직원은 한국인과 외국인 모두 있는 것으로 알려졌다.확진자들은 사무직 직원들이어서 생산라인 가동에는 차질이 없다고 LG화학은 밝혔다.LG화학에 따르면 확진자들이 근무한 해당 건물을 일시 폐쇄 후 방역조치를 완료했다.확진자와 직접·간접 접촉한 인원은 모두 진단 검사를 실시하고, 동선이 겹친 인원들도 전원 재택근무로 전환하고 검사를 받도록 했다. 필요 인원은 자가격리 중이다.또한 사업장을 하루 단위로 방역하고, 발열 체크·마스크 착용 등 기본 방역 수칙을 준수하고 있다고 회사는 전했다.[연합뉴스 자료사진]shiny@yna.co.kr<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>2020/08/24 17:17 송고"
https://www.yna.co.kr/view/AKR20200824126300003?section=search,"LG화학, 말레이시아에 PCG와 니트릴 라텍스 합작공장 건설",송고시간2020-08-24 16:23,https://img1.yna.co.kr/photo/cms/2018/07/25/01/C0A8CAE200000164CECFB5BE000044C9_P4.jpg,"(서울=연합뉴스) 김영신 기자 = LG화학[051910]과 말레이시아 화학업체 페트로나스 케미칼 그룹(Petronas Chemicals Group·PCG)이 유망 기초소재인 니트릴 라텍스(NBL) 합작 공장을 건설한다.PCG는 LG화학과 말레이시아 남부 펭게랑 석유화학단지에 연간 20만t 규모의 NBL 제조 공장을 건설하는 계약을 체결했다고 24일 밝혔다. 2021년 공장 건설을 시작하고, 2023년 생산에 돌입할 예정이다.NBL(니트릴 부타디엔 라텍스·Nitrile Butadiene Latex)은 부타디엔을 주원료로 하는 합성고무 소재로, 의료·산업·요리 등 다양한 용도로 쓰이는 니트릴 장갑을 제작하는 데 쓰이는 핵심 원료다.니트릴 장갑은 기존 천연고무 장갑보다 강도와 내화학성이 뛰어나 여러 분야에서 폭넓게 사용되며, 특히 최근 코로나19와 관련해 사용이 급증하고 있다.업계에 따르면 니트릴 장갑 수요는 연평균 10% 이상 고성장하고 있다. 시장 규모는 2024년 2천800억장·7조원 규모까지 성장할 것으로 전망된다. 이는 전체 라텍스 장갑 시장의 70%에 이르는 수준이다.[LG화학 제공. 재판매 및 DB 금지]PCG는 ""최근 빠르게 성장하고 있는 니트릴 장갑 시장에 대응하기 위해 LG화학과 합작 공장을 건설한다""며 ""양사는 지속적인 연구·개발과 투자로 고부가 가치 제품을 개발하겠다""고 설명했다.LG화학 역시 세계 최대 니트릴 장갑 생산국인 말레이시아에 진출해 PCG의 부지와 인프라 등을 활용하고 원료를 안정적으로 확보할 수 있을 것으로 전망된다.LG화학의 NBL 연간 생산 능력은 현재 17만t이다. 2021년부터 중국 닝보 공장에서 연간 10만t을, 2023년부터 말레이시아 PCG 합작법인에서 20만t을 양산할 예정이다.LG화학 측은 ""PCG 합작법인에 대한 양사의 지분과 투자 금액 등은 비공개""라며 ""합작공장을 통해 NBL 시장 성장에 대응하겠다""고 말했다.shiny@yna.co.kr<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>2020/08/24 16:23 송고"
https://www.yna.co.kr/view/AKR20200820006551057?section=search,"울산 온산공단 화학공장서 불…""인명피해 없어""(종합)",송고시간2020-08-20 05:14,https://img1.yna.co.kr/photo/yna/YH/2020/08/20/PYH2020082000170005700_P4.jpg,"(울산=연합뉴스) 20일 오전 울산시 울주군 온산읍 학남리 한 화학공장에서 불이 나 소방대원들이 진화 작업을 벌이고 있다. [울산소방본부 제공. 재판매 및 DB 금지] yongtae@yna.co.kr(울산=연합뉴스) 김용태 기자 = 20일 오전 2시 33분께 울산시 울주군 온산읍 학남리 대송정밀화학 공장에서 불이 났다.소방당국은 ""화염이 보인다""는 신고를 받고 출동해 진화 작업을 벌였고, 오전 3시 24분께는 관할 소방서 인력 전체가 출동하는 경보령인 대응 1단계를 발령했다.소방당국은 화재 발생 2시간여 만인 오전 4시 39분께 큰 불길을 잡았다.다만 잔불 정리에는 상당 시간이 걸릴 것으로 보인다고 소방당국은 설명했다.(울산=연합뉴스) 20일 오전 울산시 울주군 온산읍 학남리 한 화학공장에서 불이 나 소방대원들이 진화 작업을 벌이고 있다. [울산소방본부 제공. 재판매 및 DB 금지] yongtae@yna.co.kr현재까지 인명피해는 없는 것으로 파악됐다.소방당국은 화재 경위와 재산피해 규모 등을 조사하고 있다.울주군은 오전 4시 27분께 ""화학공장 유독물질 화재가 발생했으니 외출을 자제하고 외출시 마스크를 착용하라""는 재난 문자를 보냈다.yongtae@yna.co.kr<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>2020/08/20 05:14 송고"
https://www.yna.co.kr/view/AKR20200820006500057?section=search,울산 온산공단 화학공장서 불…소방당국 진화 중,송고시간2020-08-20 04:28,https://img3.yna.co.kr/etc/inner/KR/2020/08/20/AKR20200820006500057_01_i_P4.jpg,"[울산소방본부 제공. 재판매 및 DB 금지](울산=연합뉴스) 김용태 기자 = 20일 오전 2시 33분께 울산시 울주군 온산읍 학남리 대송정밀화학 공장에서 불이 났다.소방당국은 오전 3시 24분께 관할 소방서 인력 전체가 출동하는 경보령인 대응 1단계를 발령해 진화 작업을 벌이고 있다.현재까지 인명피해는 없는 것으로 파악됐다.yongtae@yna.co.kr<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>2020/08/20 04:28 송고"
https://www.yna.co.kr/view/AKR20200819031600003?section=search,"[게시판] LG화학, 밤섬 대학생 서포터즈 모집",송고시간2020-08-19 08:48,https://img1.yna.co.kr/etc/inner/KR/2020/08/19/AKR20200819031600003_01_i_P4.jpg,"[LG화학 제공. 재판매 및 DB 금지]▲ LG화학[051910]은 서울환경운동연합과 청소년을 대상으로 생물 다양성 홍보를 강화하기 위한 밤섬 대학생 서포터즈 20명을 20일부터 다음달 11일까지 모집한다. 선발된 대학생들은 10월부터 6개월간 생물 다양성 교재를 제작하고 지역 아동센터 등을 돌며 생태계 강의를 진행하게 된다. SNS 홍보 콘텐츠 제작, 자원봉사 등도 한다. (서울=연합뉴스)<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>2020/08/19 08:48 송고"
https://www.yna.co.kr/view/AKR20200818106800057?section=search,LG화학 유독성 가스 물질 유출 사고 6억대 피해 추정,송고시간2020-08-18 14:54,https://img9.yna.co.kr/photo/yna/YH/2020/08/14/PYH2020081407560005700_P4.jpg,"(울산=연합뉴스) 14일 오전 울산시 울주군 온산읍 LG화학에서 다량의 화학물질이 유출되고 있다. 2020.8.14 [독자 김지현씨 제공. 재판매 및 DB 금지] yongtae@yna.co.kr(울산=연합뉴스) 장영은 김근주 기자 = 울산 온산공단에 있는 LG화학에서 유독성 가스 물질이 유출된 사고와 관련해 환경부와 소방, 지자체 기관별로 원인과 함께 피해 규모 등에 대한 조사를 본격화하고 있다.18일 온산소방서는 LG화학 온산공장에서 발생한 유독성 가스 물질 유출 사고와 관련한 재산피해는 6억원가량 되는 것으로 파악했다.소방서는 유출된 물질인 'CCTA'라고 불리는 '2-클로로-N-(시아노-2-티에닐메틸)-아세트아미드'가 타면서 생긴 동산 피해로 추정한다.소방서는 CCTA가 적재된 공장 옥외 보관소에서 연기가 나면서 CCTA가 유출된 원인 조사도 하고 있다.소방서는 자연 발화 가능성도 있지만, 아직 확정하기는 어려운 것으로 보고 있다.환경부 산하 울산화학재난합동방재센터도 이날 LG화학 온산공장 점검에 착수했다.화학재난합동방재센터는 화학 공장에서 CCTA 물질이 유출된 사고는 처음이어서 사고 전후 과정 등을 자세히 들여다보기 위해 현장 지도점검에 나선 것이다.회사 법인 등의 화학물질관리법 위반 혐의가 있는지 확인한 뒤 문제점이 드러나면 관련법에 따라 처벌한다는 방침이다.화학재난합동방재센터는 사고 이후 공장 현장에 있는 폐쇄회로(CC)TV를 조사했다.조사 결과 사고가 난 공장 옥외 보관소 주변에는 당시 근로자는 아무도 없었던 것을 확인했다.CCTV에서는 공장 옥외 보관소에서는 갑자기 자체적으로 유독성 가스가 피어나기 시작하는 모습이 찍혔다.이는 원인이 자연 발화 가능성일 수 있다는 데 무게감이 실린다.그러나 왜 연기가 나기 시작한 것인지는 아직 정확한 원인을 파악하지 못했다.다만 일각에서는 당일 30도가 웃도는 무더운 날씨에다가 강렬한 햇빛 때문에 공장 옥외 보관소 온도가 크게 오르면서 자연 발화했을 가능성도 배제하지 않는 것으로 알려졌다.(울산=연합뉴스) 14일 오전 울산시 울주군 온산읍 LG화학에서 화재로 인한 유독성 가스가 유출됐다. 사고 현장에서 연기가 하늘로 치솟고 있다. 2020.8.14 [독자 제공. 재판매 및 DB 금지] yongtae@yna.co.kr이와 함께 울산시는 이 같은 유독성 가스 물질 유출 사고가 다시는 발생하지 않도록 LG화학 온산공장에 재발 방지 개선계획서를 마련하도록 요구하기로 했다.시는 또 이번 사고와 연관된 LG화학 부서 직원을 대상으로 재발 방지 교육도 시행한다는 계획이다.시 관계자는 ""사고 발생 후 안전에 대한 경각심을 가질 수 있도록 사고 재발 방지 개선계획서를 마련하고 교육을 하려는 것""이라고 강조했다.시는 앞서 14일 사고 당시 울산보건환경연구원 소속 대기환경을 검사하는 전문 차량을 현장에 투입해 대기질을 조사했지만, 별다른 문제는 없는 것으로 파악했다.이는 유독성 가스가 이미 공중으로 다 날아가 버린 뒤여서 대기질 조사에서 문제가 나타나지 않을 수 있다는 지적도 나온다.14일 오전 10시 44분께 울산시 울주군 온산읍 화산리 LG화학 온산공장 옥외 보관소에 있던 유독성 물질이 화재로 유출되는 사고가 발생했다.이 사고로 흰색과 노란색 연기가 다량 발생하면서 공장 주변 하늘을 뒤덮었고, 공장 근로자들은 비상 방송을 듣고 운동장이나 정문 쪽으로 긴급 대피했지만, 다행히 인명피해는 없었다.CCTA는 유독성으로, 삼키거나 피부와 접촉하면 유해한 것으로 밝혀졌다.특히 피부와 눈에 자극을 일으킬 수 있고, 알레르기성 피부 반응을 유발할 수 있다고 소방당국은 설명했다.(울산=연합뉴스) 14일 오전 울산시 울주군 온산읍 LG화학에서 화재로 인한 유독성 가스가 유출됐다. 사고 현장에서 소방대원들이 진화 작업을 벌이고 있다. 2020.8.14 [울산소방본부 제공. 재판매 및 DB 금지] yongtae@yna.co.kryoung@yna.co.kr<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>2020/08/18 14:54 송고"
https://www.yna.co.kr/view/AKR20200818064251504?section=search,"미 ""북한, 핵무기 최대 60개 보유…화학무기 세계 3번째로 많아""(종합)",송고시간2020-08-18 12:54,https://img4.yna.co.kr/photo/cms/2020/08/05/75/PCM20200805000075990_P4.jpg,"(서울=연합뉴스) 김경윤 이영섭 기자 = 북한이 핵무기를 최대 60개 보유하고 있으며, 화학무기 보유량도 최대 5천t에 달해 세계 3위 수준이라는 분석이 나왔다.[연합뉴스TV 제공]18일 미국 국방부 육군부의 '북한 전술 보고서'에 따르면 북한의 핵무기는 20∼60개며, 매년 6개를 새로 생산할 수 있는 것으로 추정된다.이는 앞서 조명균 전 통일부 장관이 2018년 국회 대정부질문에 출석해 ""정보당국의 판단으로는 북한이 적게는 20개부터 많게는 60개까지 핵무기를 가진 것으로 판단하고 있다""고 밝힌 것과 궤를 같이하는 분석이다.보고서는 북한이 올해 안에 핵무기를 최대 100개까지 보유할 수 있다는 보고도 나왔다고 덧붙였다.김정은 일가는 리비아의 전 지도자 무아마르 카다피가 2003년 핵무기를 포기했다가 2011년 리비아 혁명을 맞은 것을 목도했고, 이 같은 일이 북한에서 일어나는 것을 바라지 않기 때문에 핵무기를 포기하지 않을 것이라고 보고서는 설명했다.미 육군부는 북한이 사린가스와 VX를 비롯해 치명적인 화학무기도 상당량 보유한 것으로 보고 있다.보고서는 ""약 20종의 화학무기 2천500∼5천t을 보유한 것으로 추산한다""며 ""세계에서 3번째로 큰 화학무기 보유국""이라고 밝혔다.생화학무기 개발 가능성도 경고했다.보고서는 북한이 1960년대부터 생화학무기 연구를 시작했고 탄저균과 콜레라, 황열병, 천연두, 티푸스 등을 무기화했을 수 있다고 봤다.이어 ""북한이 탄저균과 천연두를 무기화했을 수도 있고, 한국이나 미국, 일본인을 타깃으로 삼아 미사일로 쏠 수 있다""며 ""단 1㎏의 탄저균으로 서울 시민 5만명을 죽음에 이르게 할 수 있을 것""이라고 경고했다.[연합뉴스TV 제공]북한이 운용하는 해커 규모가 6천여명에 이르며 벨라루스와 중국, 인도, 말레이시아, 러시아 등지에서 활동한다고도 지적했다.이는 북한 정찰총국 산하의 사이버전 지도국, 이른바 '121국' 소속 인원을 따진 것이다.보고서는 ""121국은 2010년에 최소 1천명의 엘리트 해커를 동원해 외국의 컴퓨터 체계를 겨냥토록 한 바 있다""며 ""총참모부 산하 지휘자동화대학인 미림대학에서 2009년 당시 해커를 연간 100명씩 배출하고 있었기 때문에 지금 해커 수는 더 많을 것""이라고 분석했다.이들 가운데 가장 잘 알려진 '라자루스 그룹'은 적국 네트워크의 취약성을 파고들어 사회적 혼란을 야기하는 역할을 맡고 있다.1천700여명으로 구성된 '블루노로프 그룹'은 금융 사이버범죄를 담당하고 있으며, 1천600명이 소속된 '앤대리얼 그룹'은 적국 컴퓨터 시스템에서 정보를 수집하는 역할이라고 보고서는 설명했다.보고서는 ""북한은 인터넷에만 연결된 이상 전 세계 어느 컴퓨터도 겨냥할 수 있다""며 ""북한 해커들은 한국의 전쟁 계획을 탈취할 수도 있다""고 분석했다.북한군은 한반도에서 전쟁이 일어나면 양면전을 펼칠 것이라고 보고서는 진단했다.우선 비무장지대에서 화력과 화학 무기 등을 동원한 대규모 공격으로 서울을 고립시킬 것으로 예측됐다. 이 과정에서 한국과 미국 공군기지, 항구, 정보기관 등 시설을 탄도미사일로 타격할 수도 있다고 보고서는 평가했다.북한군은 동시에 헬리콥터, 경비행기, 땅굴 등으로 한국 후방지역에 특수부대를 투입할 것이라고 보고서는 설명했다.heeva@yna.co.kryounglee@yna.co.kr<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>2020/08/18 12:54 송고"
